<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;7&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|not exact; not very careful<br><b style='color:darkcyan;'>Examples:</b><br>- This is only a loose translation as I am not fluent in Japanese.<br>- This book is an antidote for much of the loose thinking in the world of today.<br>- The committees work within fairly loose guidelines.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;8&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|having or involving an attitude to sexual relationships that people consider to be morally wrong<br><b style='color:darkcyan;'>Examples:</b><br>- a young man of loose morals
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;9&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|not in any player’s control<br><b style='color:darkcyan;'>Examples:</b><br>- He pounced on a loose ball.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;10&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|having too much liquid in it<br><b style='color:darkcyan;'>Examples:</b><br>- a baby with loose bowel movements
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;11&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|suddenly there was a lot of noise, arguing, fighting, etc.<br><b style='color:darkcyan;'>Examples:</b><br>- There was a loud bang and then all hell broke loose.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;12&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to separate yourself or somebody/something from a group of people or their influence, etc.<br><b style='color:darkcyan;'>Examples:</b><br>- The organization broke loose from its sponsors.<br>- He cut himself loose from his family.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;13&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to remain calm; to not worry<br><b style='color:darkcyan;'>Examples:</b><br>- It's OK—hang loose and stay cool.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;14&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to talk too much, especially about things that are private<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;15&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to do something or to happen in a way that no one controls<br><b style='color:darkcyan;'>Examples:</b><br>- Teenagers need a place to let loose.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;16&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to make a noise or remark, especially in a loud or sudden way<br><b style='color:darkcyan;'>Examples:</b><br>- She let loose a stream of abuse.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;17&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to free somebody/something from whatever holds them/it in place<br><b style='color:darkcyan;'>Examples:</b><br>- She let her hair loose and it fell around her shoulders.<br>- Who's let the dog loose?
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;18&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to give somebody complete freedom to do what they want in a place or situation<br><b style='color:darkcyan;'>Examples:</b><br>- He was at last let loose in the kitchen.<br>- A team of professionals were let loose on the project.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;19&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>adjective<br>/luːs/|to treat somebody/something in a way that shows that you feel no responsibility or respect for them<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>verb<br>/luːs/|<b>(loose something (on/upon somebody/something)) </b>to release something or let it happen or be expressed in a completely free way<br><b style='color:darkcyan;'>Examples:</b><br>- His speech loosed a tide of nationalist sentiment.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>verb<br>/luːs/|<b>(loose something) </b>to make something loose, especially something that is tied or held tightly<br><b style='color:darkcyan;'>Examples:</b><br>- I loosed the reins and allowed the horse to gallop.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>verb<br>/luːs/|<b>(loose something (off) (at somebody/something)) </b>to fire bullets, arrows, etc.<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>loose</b><br>noun<br>/luːs/|having escaped from somewhere; free<br><b style='color:darkcyan;'>Examples:</b><br>- Three prisoners are still on the loose.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>noun<br>/ˈkʊʃn/|a cloth bag filled with soft material or feathers that is used, for example, to make a seat more comfortable<br><b style='color:darkcyan;'>Examples:</b><br>- matching curtains and cushions<br>- a floor cushion (= a large cushion that you put on the floor to sit on)<br>- a cushion of moss on a rock<br>- I rested my elbow on a cushion.<br>- She plumped up the sofa cushions before the guests arrived.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>noun<br>/ˈkʊʃn/|a layer of something between two surfaces that keeps them apart<br><b style='color:darkcyan;'>Examples:</b><br>- A hovercraft rides on a cushion of air.<br>- Underlay forms a cushion between the carpet and the floor, to minimize wear.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>noun<br>/ˈkʊʃn/|<b>(cushion (against something)) </b>something that protects you against something unpleasant that might happen<br><b style='color:darkcyan;'>Examples:</b><br>- His savings were a comfortable cushion against financial problems.<br>- The team built up a safe cushion of two goals in the first half.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>noun<br>/ˈkʊʃn/|the soft inside edge along each side of the table that the balls bounce off<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>verb<br>/ˈkʊʃn/|<b>(cushion something) </b>to make the effect of a fall or hit less severe<br><b style='color:darkcyan;'>Examples:</b><br>- My fall was cushioned by the deep snow.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>cushion</b><br>verb<br>/ˈkʊʃn/|<b>(cushion somebody/something (against/from something)) </b>to protect somebody/something from being hurt or damaged or from the unpleasant effects of something<br><b style='color:darkcyan;'>Examples:</b><br>- The south of the country has been cushioned from the worst effects of the recession.<br>- He broke the news of my brother's death to me, making no effort to cushion the blow (= make the news less shocking).<br>- Homeowners will be cushioned from any tax rises.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>vain</b><br>adjective<br>/veɪn/|that does not produce the result you want<br><b style='color:darkcyan;'>Examples:</b><br>- She closed her eyes tightly in a vain attempt to hold back the tears.<br>- I knocked loudly in the vain hope that someone might answer.<br>- The government spent billions in a vain bid to prop up the currency.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>vain</b><br>adjective<br>/veɪn/|too proud of your own appearance, abilities or achievements<br><b style='color:darkcyan;'>Examples:</b><br>- She's too vain to wear glasses.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>vain</b><br>adjective<br>/veɪn/|without success<br><b style='color:darkcyan;'>Examples:</b><br>- They tried in vain to persuade her to go.<br>- She waited in vain for her son to return.<br>- All our efforts were in vain.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>vain</b><br>adjective<br>/veɪn/|to show a lack of respect when using somebody’s name or when talking about them<br><b style='color:darkcyan;'>Examples:</b><br>- Have you been taking my name in vain again?<br>- to take the Lord's name in vain
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>noun<br>/veɪl/|a piece of very thin material, worn especially by women to protect or hide the face, or as part of a hat, etc.<br><b style='color:darkcyan;'>Examples:</b><br>- The bridal veil was fringed with lace.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>noun<br>/veɪl/|a piece of cloth worn over the head and shoulders by nuns or Muslim women<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>noun<br>/veɪl/|something that stops you from learning the truth about a situation<br><b style='color:darkcyan;'>Examples:</b><br>- Their work is carried out behind a veil of secrecy.<br>- It would be better to draw a veil over what happened next (= not talk about it).
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>noun<br>/veɪl/|a thin layer that stops you from seeing something<br><b style='color:darkcyan;'>Examples:</b><br>- The mountain tops were hidden beneath a veil of mist.<br>- He couldn't see anything through the veil of cloud.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;5&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>noun<br>/veɪl/|to become a nun<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>verb<br>/veɪl/|<b>(veil something/yourself) </b>to cover your face with a veil<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>veil</b><br>verb<br>/veɪl/|<b>(veil something) </b>to cover something with something that hides it partly or completely<br><b style='color:darkcyan;'>Examples:</b><br>- A fine drizzle began to veil the hills.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>insurrection</b><br>noun<br>/ˌɪnsəˈrekʃn/|<b>(insurrection (against somebody/something)) </b>a situation in which a large group of people try to take political control of their own country with violence <br><b style='color:darkcyan;'>Examples:</b><br>- He led an armed insurrection against the regime.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>psychosis</b><br>noun<br>/saɪˈkəʊsɪs/|a serious mental health condition in which somebody sees or hears things that are not there, or believes things that are not true<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>symbiosis</b><br>noun<br>/ˌsɪmbaɪˈəʊsɪs/|the relationship between two different living creatures that live close together and depend on each other in particular ways, each getting particular benefits from the other<br><b style='color:darkcyan;'>Examples:</b><br>- The birds live in symbiosis with the cattle, picking insects from their skin to eat.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>symbiosis</b><br>noun<br>/ˌsɪmbaɪˈəʊsɪs/|a relationship between people, companies, etc. that is to the advantage of both<br><b style='color:darkcyan;'>Examples:</b><br>- She imagined us living in a perfect mother and daughter symbiosis.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>complicity</b><br>noun<br>/kəmˈplɪsəti/|<b>(complicity (in something)) </b>the act of taking part with another person in a crime <br><b style='color:darkcyan;'>Examples:</b><br>- to be guilty of complicity in the murder<br>- evident complicity between the two brothers
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>nebulous</b><br>adjective<br>/ˈnebjələs/|not clear<br><b style='color:darkcyan;'>Examples:</b><br>- a nebulous concept
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>wince</b><br>noun<br>/wɪns/|an expression on your face that shows that you are embarrassed or feeling pain <br><b style='color:darkcyan;'>Examples:</b><br>- a wince of pain
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>wince</b><br>verb<br>/wɪns/|<b>(wince (at something)) </b>to suddenly make an expression with your face that shows that you are embarrassed or feeling pain<br><b style='color:darkcyan;'>Examples:</b><br>- He winced as a sharp pain shot through his left leg.<br>- I still wince when I think about that stupid thing I said.<br>- He winced inwardly at her harsh tone.<br>- She switched on the light, wincing at the sudden brightness.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>prudent</b><br>adjective<br>/ˈpruːdnt/|sensible and careful when you make judgements and decisions; avoiding unnecessary risks<br><b style='color:darkcyan;'>Examples:</b><br>- a prudent businessman<br>- a prudent decision/investment<br>- It might be more prudent to get a second opinion before going ahead.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>verb<br>/hɔːl/|to pull something/somebody with a lot of effort<br><b style='color:darkcyan;'>Examples:</b><br>- <b>(haul something/somebody) </b>The wagons were hauled by horses.<br>- <b>(haul something/somebody + adv./prep.) </b>He reached down and hauled Liz up onto the wall.<br>- The car was hauled out of the river.<br>- fishermen hauling in their nets
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>verb<br>/hɔːl/|<b>(haul yourself up/out of, etc.) </b>to move yourself somewhere slowly and with a lot of effort<br><b style='color:darkcyan;'>Examples:</b><br>- She hauled herself out of bed.<br>- He hauled himself up.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>verb<br>/hɔːl/|<b>(haul somebody + adv./prep.) </b>to force somebody to go somewhere they do not want to go<br><b style='color:darkcyan;'>Examples:</b><br>- A number of suspects have been hauled in for questioning.<br>- He was hauled off to jail.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>verb<br>/hɔːl/|to make somebody appear in court in order to be judged<br><b style='color:darkcyan;'>Examples:</b><br>- <b>(be hauled (up) before somebody/something) </b>He was hauled up before the local magistrates for dangerous driving.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;5&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>verb<br>/hɔːl/|to criticize somebody severely because they have done something wrong<br><b style='color:darkcyan;'>Examples:</b><br>- I was hauled over the coals by my boss for being late.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>noun<br>/hɔːl/|a large amount of something that has been stolen or that is illegal<br><b style='color:darkcyan;'>Examples:</b><br>- a haul of weapons<br>- a drugs haul
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>noun<br>/hɔːl/|a large number of points, goals, etc.<br><b style='color:darkcyan;'>Examples:</b><br>- His haul of 40 goals in a season is a record.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>noun<br>/hɔːl/|the distance covered in a particular journey<br><b style='color:darkcyan;'>Examples:</b><br>- the final haul up the hill to the finishing line<br>- the long haul back to Cape Town<br>- Take the coast road—it'll be less of a haul (= an easier journey).
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>noun<br>/hɔːl/|a quantity of fish caught at one time<br><b style='color:darkcyan;'>Examples:</b><br>- The fishermen had a good haul.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;5&nbsp;</span> <b style='color:darkslategray;'>haul</b><br>noun<br>/hɔːl/|a hard pull<br><b style='color:darkcyan;'>Examples:</b><br>- When I shout, give a haul on the rope.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>frigid</b><br>adjective<br>/ˈfrɪdʒɪd/|very cold<br><b style='color:darkcyan;'>Examples:</b><br>- frigid air<br>- They travelled over frigid lands.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>frigid</b><br>adjective<br>/ˈfrɪdʒɪd/|not showing any friendly or kind feelings <br><b style='color:darkcyan;'>Examples:</b><br>- a frigid voice<br>- There was a frigid atmosphere in the room.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>frigid</b><br>adjective<br>/ˈfrɪdʒɪd/|not able to enjoy sex<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>gawk</b><br>verb<br>/ɡɔːk/|<b>(gawk (at somebody/something)) </b>to stare at somebody/something in a rude or stupid way<br><b style='color:darkcyan;'>Examples:</b><br>- Stop gawking like that!<br>- The old station master gawked in surprise as they pushed past him.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>noun<br>/trɪp/|a journey to a place and back again, especially a short one for pleasure or a particular purpose<br><b style='color:darkcyan;'>Examples:</b><br>- Did you have a good trip?<br>- We went on a trip to the mountains.<br>- a boat/coach/bus trip<br>- a business/school/shopping trip<br>- a fishing/camping trip<br>- They took a trip down the river.<br>- We had to make several trips to bring all the equipment over.<br>- Jack made a return trip (= another visit to the same place) later that year. <br>- The return trip (= back to the place where you started) on the bike was much easier and quicker than the outbound trip. <br>- He went with her on her overseas trips. <br>- She's away on a short trip.<br>- He is planning a trip to Vienna. <br>- They organize short bike trips.<br>- He has just returned from a three-day trip to Australia.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>noun<br>/trɪp/|the experience that somebody has if they take a powerful drug that affects the mind and makes them imagine things<br><b style='color:darkcyan;'>Examples:</b><br>- an acid (= LSD) trip
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>noun<br>/trɪp/|an act of falling or nearly falling down, because you hit your foot against something<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>noun<br>/trɪp/|things you say to somebody in order to make them feel guilty about something<br><b style='color:darkcyan;'>Examples:</b><br>- Don't lay a guilt trip on your child about schoolwork.<br>- She was trying to lay a guilt trip on me.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;5&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>noun<br>/trɪp/|time that you spend thinking about and remembering the past or going to a place again in order to remind yourself of past experiences<br><b style='color:darkcyan;'>Examples:</b><br>- Visiting my old school was a real trip down memory lane.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|to catch your foot on something and fall or almost fall<br><b style='color:darkcyan;'>Examples:</b><br>- She tripped and fell.<br>- <b>(trip over/on something) </b>Someone will trip over that cable.<br>- I tripped over my own feet and fell down the stairs.<br>- I was tripping over my words in my excitement to tell them the news.<br>- Lawyers were tripping over each other (= competing with each other in a hurried way) to get a piece of the action. <br>- <b>(trip over/up) </b>Be careful you don't trip up on the step.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|<b>(trip somebody) </b>to catch somebody’s foot and make them fall or almost fall<br><b style='color:darkcyan;'>Examples:</b><br>- As I passed, he stuck out a leg and tried to trip me up.<br>- The referee said Morgan was tripped and gave a penalty.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;3&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|<b>(+ adv./prep.) </b>to walk, run or dance with quick light steps<br><b style='color:darkcyan;'>Examples:</b><br>- She said goodbye and tripped off along the road.<br>- She came tripping lightly down the stairs.<br>- a melody with a light tripping rhythm
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;4&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|<b>(trip something) </b>to release a switch, etc. or to operate something by doing so<br><b style='color:darkcyan;'>Examples:</b><br>- to trip a switch<br>- Any intruders will trip the alarm.
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;5&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|to be under the influence of a drug that makes you hallucinate<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;6&nbsp;</span> <b style='color:darkslategray;'>trip</b><br>verb<br>/trɪp/|to be easy to say or pronounce<br><b style='color:darkcyan;'>Examples:</b><br>- It's not a name that exactly trips off the tongue, is it?
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>oval</b><br>adjective<br>/ˈəʊvl/|like an egg in shape<br><b style='color:darkcyan;'>Examples:</b><br>- an oval face
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>oval</b><br>noun<br>/ˈəʊvl/|an oval shape<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>oval</b><br>noun<br>/ˈəʊvl/|a ground for Australian Rules football<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>elliptical</b><br>adjective<br>/ɪˈlɪptɪkl/|with a word or words left out of a sentence deliberately<br><b style='color:darkcyan;'>Examples:</b><br>- an elliptical remark (= one that suggests more than is actually said)
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>elliptical</b><br>adjective<br>/ɪˈlɪptɪkl/|connected with or in the form of an ellipse<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>ellipsis</b><br>noun<br>/ɪˈlɪpsɪs/|the act of leaving out a word or words from a sentence deliberately, when the meaning can be understood without them<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;2&nbsp;</span> <b style='color:darkslategray;'>ellipsis</b><br>noun<br>/ɪˈlɪpsɪs/|three small marks (…) used to show that a word or words have been left out<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
<span style='color:cornsilk; background-color:darkcyan; border-radius:5px;'>&nbsp;1&nbsp;</span> <b style='color:darkslategray;'>ellipse</b><br>noun<br>/ɪˈlɪps/|a regular oval shape, like a circle that has been pressed on two sides<br><b style='color:darkcyan;'>Examples:</b><br>- NO_EXAMPLES
